EVTDESC316220;With the lack of a recognized successor to the Gaelic Archdruidship, [From.GetTitledName] has presented [From.GetHerselfHimself] as a druid worthy of the position. While perhaps not the perfect candidate, [From.GetSheHe] is certainly fit to fill the much-needed position to ensure the line of Archdruids continues.;;;;;;;;;;;;;x
EVTOPTA316220;Excellent! [From.GetSheHe] would be a worthy successor.;;;;;;;;;;;;;x
EVTOPTB316220;No, I do not think he would make a suitable archdruid.;;;;;;;;;;;;;x
EVTNAME316221;Petition Accepted;;;;;;;;;;;;;x
EVTDESC316221;After some consideration, [From.GetTitledName] has agreed that you are fit to succeed [From.GetHerHim] as the Gaelic Archdruid, and has publicly declared you his successor.;;;;;;;;;;;;;x
EVTOPTA316221;Excellent! Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316222;Petition Denied;;;;;;;;;;;;;x
EVTDESC316222;After some consideration, [From.GetTitledName] has decided that you are not fit to succeed [From.GetHerHim] as the Gaelic Archdruid, and has refused your request to make you [From.GetHerHis] successor.;;;;;;;;;;;;;x
EVTOPTA316222;Even though he is desperately looking for one!?!;;;;;;;;;;;;;x
EVTNAME316223;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316223;After a lapse in which there was no suitable druid to succeed [From.GetHerHim], [From.GetTitledName] and the Circle of Druids have settled on [gael_druid_successor.GetTitledName] as a suitable successor for the Archdruidship, avoiding a possible interregnum.;;;;;;;;;;;;;x
EVTOPTA316223;Praise [This.Religion.GetRandomGodName]! May [gael_druid_successor.GetSheHe] have the wisdom and strength to succeed [From.GetTitledName].;;;;;;;;;;;;;x
EVTNAME316225;No Candidates;;;;;;;;;;;;;x
EVTDESC316225;Despite having sent out invitations to several prominent druids inviting them to be your successor, no one has expressed any interest in that position. It seems that you will have to go and ask one of them to be your successor yourself.;;;;;;;;;;;;;x
EVTOPTA316225;I have just the person in mind...;;;;;;;;;;;;;x
EVTNAME316226;Request to be Successor;;;;;;;;;;;;;x
EVTDESC316226;It seems that nobody has offered himself up as a candidate to succeed [From.GetTitledName], as [From.GetSheHe] has come asking you personally to fill the position. Despite you having earlier rejected the idea of becoming the next Archdruid, [From.GetTitledName] believes that you would make a suitable successor to [From.GetHerHim].;;;;;;;;;;;;;x
EVTOPTA316226;Very well then. If no one else will, I will succeed you as Archdruid.;;;;;;;;;;;;;x
EVTOPTB316226;No, I am not interested in filling this position.;;;;;;;;;;;;;x
EVTNAME316227;Successor Accepts;;;;;;;;;;;;;x
EVTDESC316227;Following your request, [From.GetTitledName] has agreed to be your successor and take up the mantle of the Archdruidship once you die.;;;;;;;;;;;;;x
EVTOPTA316227;Excellent! [From.GetSheHeCap] would be a worthy successor.;;;;;;;;;;;;;x
EVTNAME316228;Reclaiming the Archdruidship;;;;;;;;;;;;;x
EVTDESC316228;Following the death of the previous Archdruid, the Gaelic Archdruidship had been vacant as there was no suitable successor ready to fill the position. But now, with your power and piety you have been able to garner enough support among the remaining druids to proclaim yourself and be recognized as the new Archdruid to lead the Gaelic faithful.;;;;;;;;;;;;;x
EVTOPTA316228;Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316229;A New Archdruid;;;;;;;;;;;;;x
EVTDESC316229;Ever since the death of the previous Archdruid, the Gaelic Archdruidship has been vacant without any suitable successors ready to fill the position. Now, [From.GetTitledName] has managed to garner enough support among the remaining druids to proclaim himself the new Archdruid, dedicating himself to the leading the faith once more.;;;;;;;;;;;;;x
EVTOPTA316229;Praise [This.Religion.GetRandomGodName]! May [From.GetSheHe] lead us well!;;;;;;;;;;;;;x
EVTNAME316240;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316240;With your passing to the Otherworld, the Circle of Druids has acclaimed [gael_druid_successor.GetTitledName] as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTDESC316240_1;With your passing to the Otherworld, the esteemed position of the Gaelic Archdruidship has lapsed. Without any recognized successor, your position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316240;May [gael_druid_successor.GetSheHe] lead the faithful well.;;;;;;;;;;;;;x
EVTOPTB316240;May [This.Religion.GetRandomGodName] help the faithful find a new leader.;;;;;;;;;;;;;x
EVTNAME316241;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316241;With [FromFromFrom.GetTitledName]'s passing to the Otherworld, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTOPTA316241;May [From.GetSheHe] help me guide lead the faithful well.;;;;;;;;;;;;;x
EVTNAME316242;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316242;With [FromFromFromFrom.GetTitledName]'s passing to the Otherworld, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTDESC316242_1;With [From.GetTitledName]'s passing to the Otherworld, the esteemed position of the Gaelic Archdruidship has lapsed. Without any recognized successor, the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316242;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetSheHe] guide us well.;;;;;;;;;;;;;x
EVTOPTB316242;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316244;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316244;As an unlanded courtier, you now no longer have the respect or power required for the position of Archdruid, and the Circle of Druids has acclaimed [gael_druid_successor.GetTitledName] as your successor.;;;;;;;;;;;;;x
EVTOPTA316244;Very well then. It is for the best.;;;;;;;;;;;;;x
EVTNAME316245;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316245;With Archdruid [From.GetName]'s loss of all [From.GetHerHis] lands, [From.GetSheHe] no longer has the power or prestige required of such an Archdruid. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTOPTA316245;May [From.GetSheHe] help me guide lead the faithful well.;;;;;;;;;;;;;x
EVTNAME316246;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316246;With Archdruid [FromFrom.GetName]'s loss of all [FromFrom.GetHerHis] lands, [FromFrom.GetSheHe] no longer has the power or prestige required of such an Archdruid. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTDESC316246_1;With Archdruid [FromFrom.GetName]'s loss of all [FromFrom.GetHerHis] lands, [FromFrom.GetSheHe] no longer has the power or prestige required of such an Archdruid.  Without any recognized successor, e esteemed position of the Gaelic Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316246;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetSheHe] guide us well.;;;;;;;;;;;;;x
EVTOPTB316246;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316247;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316247;With your conversion to the [This.Religion.GetName] religion, the Gaelic pagans of your old faith are no longer recognizing you as their Archdruid, and the Circle of Druids has acclaimed [gael_druid_successor.GetTitledName] as their new spiritual leader.;;;;;;;;;;;;;x
EVTDESC316247_1;With your conversion to the [This.Religion.GetName] religion, the Gaelic pagans of your old faith are no longer recognizing you as their Archdruid. Without any recognized successor to your former position, the Gaelic Archdruidship has become vacant until a suitable candidate arises to claim it once more.;;;;;;;;;;;;;x
EVTOPTA316247;Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTOPTB316247;Excellent! Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTNAME316248;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316248;With the conversion of the infidel [From.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTOPTA316248;I will guide the faithful well! May [This.Religion.GetRandomGodName] damn the apostate!;;;;;;;;;;;;;x
EVTNAME316249;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316249;With the conversion of the infidel [FromFrom.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTDESC316249_1;With the conversion of the infidel [From.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. Without any recognized successor, the esteemed position of the Gaelic Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316249;May [This.Religion.GetRandomGodName] damn the apostate and help [Root.RelHead.GetHerHim] guide us well.;;;;;;;;;;;;;x
EVTOPTB316249;May [This.Religion.GetRandomGodName] damn the apostate and help us find a new leader in the faith!;;;;;;;;;;;;;x
EVTNAME316250;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316250;After being stripped of your old dignities as an esteemed druid, you are no longer considered worthy of your position of Archdruid of the Gaelic faith. To succeed you, the Circle of Druids has acclaimed [gael_druid_successor.GetTitledName] as the new spiritual leader of the faith.;;;;;;;;;;;;;x
EVTDESC316250_1;After being stripped of your old dignities as an esteemed druid, you are no longer considered worthy of your position of Archdruid of the Gaelic faith. Without any recognized successor to your former position, the Gaelic Archdruidship has become vacant until a suitable candidate arises to claim it once more.;;;;;;;;;;;;;x
EVTOPTA316250;Curses! As if they knew what a druid really was anyway...;;;;;;;;;;;;;x
EVTOPTB316250;Curses! Surely even I would be better than having no leader?!?;;;;;;;;;;;;;x
EVTNAME316251;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316251;After being stripped of his old dignities as a druid, Archdruid [From.GetName] is no longer considered worthy of his position as Archdruid of the Gaelic faith. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTOPTA316251;I will guide the faithful well! Certainly better than [From.GetHerHim]...;;;;;;;;;;;;;x
EVTNAME316252;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316252;After being stripped of his old dignities as a druid, Archdruid [FromFrom.GetName] is no longer considered worthy of his position as Archdruid of the Gaelic faith. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Gaelic religion.;;;;;;;;;;;;;x
EVTDESC316252_1;After being stripped of his old dignities as a druid, Archdruid [FromFrom.GetName] is no longer considered worthy of his position as Archdruid of the Gaelic faith. Without any recognized successor, the esteemed position of the Gaelic Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316252;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetHerHim] guide us well.;;;;;;;;;;;;;x
EVTOPTB316252;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316254;Death of the Archdruid Successor;;;;;;;;;;;;;x
EVTDESC316254;With your premature death, it seems now that you will never have the chance to lead the faithful as the Gaelic Archdruid. The Circle of Druids must now convene once more to choose [gael_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316254;May [This.Religion.GetRandomGodName] help them find someone else as worthy as I was.;;;;;;;;;;;;;x
EVTNAME316255;Conversion of the Archdruid Successor;;;;;;;;;;;;;x
EVTDESC316255;With your conversion to the [This.Religion.GetName] faith, you have been denounced by the druids and are no longer recognized as the successor to the Gaelic Archdruidship. The Circle of Druids will now convene once more to choose [gael_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316255;Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTNAME316256;Archdruid Successor Unworthy;;;;;;;;;;;;;x
EVTDESC316256;Having being stripped of your dignities as a druid, you are no longer considered worthy to succeed [gael_archdruid.GetTitledName] as the highest of the druids. The Circle of Druids will now convene once more to choose [gael_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316256;As if they knew what a druid really was anyway...;;;;;;;;;;;;;x
EVTNAME316257;Archdruid Successor Incapable;;;;;;;;;;;;;x
EVTDESC316257;Having being rendered incapable, you are no longer considered able to carry out the duties of the Archdruidship as [gael_archdruid.GetTitledName]'s successor. The Circle of Druids must now convene once more to choose [gael_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316257;Ggghnnn...*drool*;;;;;;;;;;;;;x
EVTNAME316258;Archdruid Successor Unlanded;;;;;;;;;;;;;x
EVTDESC316258;With the loss of all your ancestral lands, you are now nothing more than a penniless courtier at the court of [Root.Host.GetTitledName], without the power of prestige expected of that of a future Archdruid. The Circle of Druids must now convene once more to choose [gael_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316258;All is lost... But it is for the best.;;;;;;;;;;;;;x
############### ROMAN PAGANISM ###############
EVTNAME316300;Loss of the Pontificate;;;;;;;;;;;;;x
EVTDESC316300;Without an imperial title to your name, you are no longer enough of a respected authority to hold on to your position as head of the Roman faith. The College of Pontiffs has now looked to [Root.next_pontifex.GetTitledName] to take the title of the Pontifex Maximus.;;;;;;;;;;;;;x
EVTOPTA316300;Curse him!;;;;;;;;;;;;;x
EVTNAME316301;Become the Pontifex Maximus?;;;;;;;;;;;;;x
EVTDESC316301;With [From.GetTitledName]'s fall from power, he is no longer considered worthy to control the College of Pontiffs as the Pontifex Maximus. As a Roman emperor yourself, you have been offered to take the position yourself as the head of the Roman religion.;;;;;;;;;;;;;x
EVTOPTA316301;I will take my place at the head of the collegium.;;;;;;;;;;;;;x
EVTOPTB316301;No, let the priests deal with the faith themselves.;;;;;;;;;;;;;x
EVTNAME316302;Usurpation of the Pontificate;;;;;;;;;;;;;x
EVTDESC316302;With [FromFrom.GetTitledName]'s fall from power, he is no longer enough of a respected authority to control the College of Pontiffs as the Pontifex Maximus. [From.GetTitledName] has now claimed the title as the chief priest of the Roman faith.;;;;;;;;;;;;;x
EVTOPTA316302;May [Root.Religion.GetRandomGodName] guide him to success!;;;;;;;;;;;;;x
EVTNAME316303;Loss of the Pontificate;;;;;;;;;;;;;x
EVTDESC316303;Without an imperial title to your name, you are no longer enough of a respected authority to hold on to your position as head of the Roman faith. Without any Roman emperor powerful enough to control it, the title of the Pontifex Maximus has been surrendered and rendered vacant.;;;;;;;;;;;;;x
EVTOPTA316303;This is unacceptable!;;;;;;;;;;;;;x
EVTNAME316304;Destruction of the Pontificate;;;;;;;;;;;;;x
EVTDESC316304;Without an imperial title to his name, From.GetTitledName] is no longer enough of a respected authority to hold on to your position as head of the Roman faith. Without any Roman emperor powerful enough to control it, the title of the Pontifex Maximus has been surrendered and rendered vacant.;;;;;;;;;;;;;x
EVTOPTA316304;Who will lead the College of Pontiffs now?;;;;;;;;;;;;;x
############### MANICHAEISM ###############
EVTDESC301703;As an adult, you can now officially join the body of the Hearers, the lay followers of the Manichaean faith. While of lower standing than the Elect, as a Hearer you will not be bound be the vows of Manichaeism and you will be free to do the important work that runs the realm.;;;;;;;;;;;;;x
EVTDESC301703_1;You have now reached adulthood, and now you must face an important choice in your spiritual future. As the child of an esteemed Elect family, you are expected to follow in the footsteps of your forefathers, but taking the vows of the Elect requires following the strict lifestyle dictated by Mani. The life of a Hearer is much more liberating, but at a cost to your religious standing.;;;;;;;;;;;;;x
EVTOPTA301703;I will take the vows and become a true believer.;;;;;;;;;;;;;x
EVTOPTB301703;That puritanical cult is not for me.;;;;;;;;;;;;;x
EVTOPTC301703;The Elect will show us the way forwards.;;;;;;;;;;;;;x
EVTDESC301710;Your piety and virtues have not gone unnoticed by the religious community. Your local presbyster has approached you and told you that he believes you have what it takes to join the ranks of the Elect. Will you take the vows of Manichaenism, putting away your earthly life to live as the prophet Mani proclaimed?;;;;;;;;;;;;;x
EVTOPTA301710;I will dedicate my life to [Root.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTOPTB301710;No, the vows are not for me.;;;;;;;;;;;;;x
EVTDESC301711;The life of an Elect requires strict adherence to Mani's laws, and an austere life of fasting, singing, and praying. You have proven unable to follow the vows of Manichaeism, and your local religious leadership has decided eject you from the body of the Elect;;;;;;;;;;;;;x
EVTOPTA301711;I never liked that priggish cult anyway.;;;;;;;;;;;;;x
EVTNAME301720;Manicheanism Restored!;;;;;;;;;;;;;x
EVTDESC301720;Manicheanism, the centuries old Gnostic faith from Eranshahr, had until recently been on a deep, seemingly inescapable decline set in motion by the old Roman Empire. The followers of Mani had been all but extinguished from the west, and it had seemed as though the light would finally go out, but thanks to the efforts of a reinvigorated Roman successor state, Manicheanism has also seen a miraculous resurgence, thanks in part to the patronage of the Roman successor state. With this newfound strength, Manicheanism stands to bring the light to the darkest corners of the world...;;;;;;;;;;;;;x
EVTOPTA301720;The Light fears no Darkness!;;;;;;;;;;;;;x
EVTOPTB301720;We shall see what becomes of this.;;;;;;;;;;;;;x
EVTDESC301725;After the series of sweeping reforms and laws establishing Manicheanism as the de-facto religion of the Roman successor state, a large group of former soldiers and young men have come together to form the Order of the Purifying Light. These zealous men have sworn to defend all Manicheans from the Darkness with their lives.;;;;;;;;;;;;;x
EVTNAME301725;Purifying Light;;;;;;;;;;;;;x
EVTOPTA301725;A Surprise, to be sure, but a welcome one.;;;;;;;;;;;;;x
EVTOPTB301725;Madmen, the lot of them!;;;;;;;;;;;;;x
